,t,o,h,l,c,v
373,1547643600000,3611.11,3619.4,3574.93,3592.1,2109.110302
374,1547647200000,3592.11,3609.14,3587.11,3598.21,1271.276094
375,1547650800000,3598.23,3612.24,3579.0,3590.22,1568.32532
376,1547654400000,3591.16,3594.51,3560.2,3581.57,1726.814007
377,1547658000000,3582.01,3592.0,3581.59,3590.5,1005.381069
378,1547661600000,3590.51,3610.0,3576.81,3588.75,1479.794814
379,1547665200000,3588.46,3592.16,3561.53,3576.4,1264.132377
380,1547668800000,3576.6,3582.81,3561.81,3577.91,897.59865
381,1547672400000,3577.91,3609.0,3575.31,3584.29,1259.127036
382,1547676000000,3584.29,3586.29,3576.05,3579.89,626.97428
383,1547679600000,3580.18,3598.98,3578.0,3591.84,592.781245
384,1547683200000,3591.84,3597.29,3582.08,3587.73,968.626011
385,1547686800000,3587.53,3600.51,3582.99,3593.46,778.057422
386,1547690400000,3593.46,3600.0,3551.16,3557.4,1102.69794
387,1547694000000,3558.57,3576.64,3556.82,3574.59,1455.80137
388,1547697600000,3574.57,3584.7,3568.17,3574.78,729.026598
389,1547701200000,3573.75,3580.84,3568.16,3571.56,634.092423
390,1547704800000,3571.58,3587.95,3568.19,3577.22,787.333087
391,1547708400000,3576.64,3584.36,3570.0,3584.0,699.825101
392,1547712000000,3583.73,3585.0,3574.0,3581.69,727.963239
393,1547715600000,3580.76,3582.47,3567.0,3570.18,980.439212
394,1547719200000,3570.56,3588.9,3530.39,3572.71,3209.878767
395,1547722800000,3572.71,3583.37,3569.75,3579.56,1199.338241
396,1547726400000,3580.3,3581.51,3560.84,3570.0,911.865943
397,1547730000000,3569.34,3575.65,3563.02,3568.2,909.283051
398,1547733600000,3568.2,3579.57,3558.87,3575.83,1096.288328
399,1547737200000,3575.83,3605.0,3570.0,3597.62,2046.588773
400,1547740800000,3597.17,3633.0,3576.12,3581.98,2791.456293
401,1547744400000,3581.98,3600.98,3573.0,3594.27,1597.202835
402,1547748000000,3594.02,3618.78,3593.75,3605.69,1757.906618
403,1547751600000,3605.97,3613.91,3600.72,3604.95,1122.245956
404,1547755200000,3604.15,3610.59,3598.0,3605.46,680.811553
405,1547758800000,3606.05,3634.7,3597.5,3603.02,1440.514939
406,1547762400000,3603.02,3611.73,3590.0,3606.82,704.291117
407,1547766000000,3606.83,3626.79,3604.88,3616.21,1423.906021
408,1547769600000,3613.32,3620.0,3601.64,3607.42,636.158723
409,1547773200000,3608.18,3613.94,3594.35,3598.52,786.609808
410,1547776800000,3598.52,3610.0,3598.5,3603.2,561.75177
411,1547780400000,3603.53,3606.08,3597.78,3600.87,498.414073
412,1547784000000,3600.87,3604.8,3585.7,3591.2,610.764723
413,1547787600000,3590.65,3600.0,3588.98,3598.43,808.205233
414,1547791200000,3598.34,3611.3,3596.3,3607.85,499.401591
